asset_id,attribute_count,attribute_count_rarity_score,DNA_attribute,DNA_rarity_score,Eye_Color_attribute,Eye_Color_rarity_score,Clothing_attribute,Clothing_rarity_score,Jewelry_attribute,Jewelry_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Back_attribute,Back_rarity_score,Mouth_attribute,Mouth_rarity_score,Accessories_attribute,Accessories_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Facial_Feature_attribute,Facial_Feature_rarity_score,Helmet_attribute,Helmet_rarity_score,overall_rarity_score
15130,15,0.0,Robot,0.0,,-0.0,JELLYFISH BLW UP JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,WHT Unkept,0.0,SPLASH,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15131,12,0.0,Human,0.0,BLCK Surprised,0.0,BLCK PIN BKR JCKT,0.0,,-0.0,,-0.0,BLND Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15132,21,0.0,Robot,0.0,SPINNING,0.0,JS Tee,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,WHT Curtains,0.0,,-0.0,,-0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
15133,15,0.0,Human,0.0,BLU,0.0,PNK ORNG Fur Coat,0.0,,-0.0,STONED,0.0,Witch,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15134,15,0.0,Robot,0.0,,-0.0,CAMO PFA JCKT,0.0,WGLD Iced Cuban,0.0,MK1,0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15135,15,0.0,Robot,0.0,,-0.0,PNK Utility Vest,0.0,PURP G-Link,0.0,,-0.0,BRWN Unkept,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15136,21,0.0,Human,0.0,GRN,0.0,RD VARSITY JCKT,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,,-0.0,PTRA Earring,0.0,SPiKED BILLIONAIRE,0.0,META TAT,0.0,,-0.0,0.0
15137,21,0.0,Human,0.0,BRWN,0.0,IRI Tech JCKT,0.0,,-0.0,,-0.0,WHT Otaku,0.0,,-0.0,INFCTD,0.0,,-0.0,Drip Scouter,0.0,TRi TAT,0.0,,-0.0,0.0
15138,18,0.0,Robot,0.0,,-0.0,WAGMI Tee,0.0,SG-PDLCK,0.0,MURAKAMI DRIP,0.0,BLU KO2 Tiara,0.0,,-0.0,Bubble,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15139,18,0.0,Angel,0.0,,-0.0,Job Tee,0.0,,-0.0,Divine,0.0,BLCK BWLCUT,0.0,Deity Arms,0.0,,-0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
15140,21,0.0,Demon,0.0,,-0.0,RCS Tee,0.0,RBY Two Piece,0.0,DRK,0.0,BLU Curtains,0.0,,-0.0,,-0.0,SLVR Round,0.0,Kawaii Patch,0.0,,-0.0,,-0.0,0.0
15141,15,0.0,Human,0.0,YLLW,0.0,BLCK BNDN Shirt,0.0,,-0.0,STONED,0.0,Cowboy,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15142,15,0.0,Angel,0.0,,-0.0,YLLW BLW UP JCKT,0.0,GLD CBLE,0.0,,-0.0,BLCK Wrap,0.0,,-0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15143,15,0.0,Robot,0.0,,-0.0,BLCK GM Tee,0.0,,-0.0,MK1,0.0,PNK Shape Up,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15144,21,0.0,Human,0.0,CLSD PURP,0.0,STRIPE Tee,0.0,RNBW G-Link,0.0,,-0.0,WHT Quiff,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,On-Sight TAT,0.0,,-0.0,0.0
15145,18,0.0,Human,0.0,PNK-BLU,0.0,BLCK BNDN Shirt,0.0,,-0.0,,-0.0,PNK Curtains,0.0,,-0.0,,-0.0,Cross Earring,0.0,,-0.0,SKULL WEBZ TAT,0.0,,-0.0,0.0
15146,18,0.0,Human,0.0,BLU,0.0,PNK BBL Vest,0.0,GLD G-Link,0.0,,-0.0,FLME,0.0,,-0.0,,-0.0,,-0.0,,-0.0,369 VSN TAT,0.0,,-0.0,0.0
15147,21,0.0,Human,0.0,BLU-PURP,0.0,WHT KBA JCKT,0.0,Bladez CHKR,0.0,,-0.0,GRN BNGS,0.0,,-0.0,Gas Mask,0.0,,-0.0,,-0.0,WARNING TAT,0.0,,-0.0,0.0
15148,9,0.0,Demon,0.0,,-0.0,MONO Fur Coat,0.0,,-0.0,,-0.0,YU-BLU,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15149,12,0.0,Human,0.0,YLLW,0.0,STRIPED POLO,0.0,,-0.0,,-0.0,BLCK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15150,12,0.0,Robot,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,RBY Two Piece,0.0,,-0.0,BLCK Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15151,15,0.0,Angel,0.0,,-0.0,SD Tee,0.0,,-0.0,,-0.0,BLND BWLCUT,0.0,,-0.0,Romantico,0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
15152,12,0.0,Angel,0.0,,-0.0,Blade Melt Tee,0.0,RD ZK-BEADZ,0.0,,-0.0,BRWN Long,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15153,15,0.0,Human,0.0,BLCK Surprised,0.0,FLOOR Tee,0.0,,-0.0,,-0.0,GRN Cyber Dreads,0.0,,-0.0,,-0.0,,-0.0,Cyborg V1,0.0,,-0.0,,-0.0,0.0
15154,24,0.0,Human,0.0,GRN,0.0,BLU BNDN Shirt,0.0,SLVR CBLE,0.0,,-0.0,YU-BRED,0.0,,-0.0,,-0.0,VVS STUD,0.0,BILLIONAIRE,0.0,HRUS 333 TAT,0.0,,-0.0,0.0
15155,15,0.0,Robot,0.0,,-0.0,RFX Tee,0.0,,-0.0,,-0.0,BLND Fro,0.0,,-0.0,,-0.0,SLVR STUD,0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
15156,12,0.0,Demon,0.0,,-0.0,HVY MTL HOODIE,0.0,,-0.0,,-0.0,BLCK Spike,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15157,21,0.0,Human,0.0,BLU,0.0,RCS Tee,0.0,PURP Two Piece,0.0,,-0.0,YU-BRED,0.0,,-0.0,,-0.0,,-0.0,Assault Glasses,0.0,333 TAT,0.0,,-0.0,0.0
15158,21,0.0,Human,0.0,AWAKEN,0.0,PNK Fur Coat,0.0,,-0.0,MURAKAMI DRIP,0.0,PNK OCTOPUS,0.0,,-0.0,Jagged RNBW,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
15159,18,0.0,Robot,0.0,,-0.0,JS Tee,0.0,SPIKED CHKR,0.0,MK1,0.0,Fro,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
15160,24,0.0,Human,0.0,BLU,0.0,LIME GANG,0.0,SLVR Two Piece,0.0,,-0.0,BLCK Quiff,0.0,,-0.0,,-0.0,PTRA Earring,0.0,VSN Glasses,0.0,TRi TAT,0.0,,-0.0,0.0
15161,12,0.0,Angel,0.0,,-0.0,TRPPY HiTECH GOWN,0.0,,-0.0,,-0.0,BLU Stylish,0.0,Deity Arms,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15162,15,0.0,Human,0.0,CLSD BLU,0.0,BLU HAWAIIAN Shirt,0.0,RBY Two Piece,0.0,,-0.0,BLU Long,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15163,21,0.0,Human,0.0,SPINNING,0.0,JS Tee,0.0,SLVR Two Piece,0.0,MURAKAMI DRIP,0.0,PURP Cyber Cat,0.0,,-0.0,,-0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
15164,18,0.0,Human,0.0,YLLW,0.0,BLCK Waistcoat,0.0,,-0.0,,-0.0,WHT Otaku,0.0,,-0.0,ICED GRILLZ,0.0,,-0.0,,-0.0,HRUS TAT,0.0,,-0.0,0.0
15165,18,0.0,Robot,0.0,,-0.0,BLCK BNDN Shirt,0.0,SLVR CBLE,0.0,,-0.0,BLU Shape Up,0.0,,-0.0,ROBO,0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
15166,18,0.0,Angel,0.0,,-0.0,BLCK BNDN Shirt,0.0,,-0.0,Divine,0.0,BRWN 1 Horn,0.0,,-0.0,SFTY Mask,0.0,Cross Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
15167,12,0.0,Demon,0.0,,-0.0,THRML PFA JCKT,0.0,,-0.0,,-0.0,WHT Ponytail,0.0,,-0.0,,-0.0,Cross Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
15168,18,0.0,Robot,0.0,,-0.0,BRED KBA JCKT,0.0,CYN CBLE,0.0,,-0.0,PURP Curtains,0.0,Deity Arms,0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15169,10,0.0,Human,0.0,BRWN,0.0,V6 WHT SKL GRL,0.0,MRBLE G-Link,0.0,,-0.0,BLU Long,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15170,10,0.0,Demon,0.0,,-0.0,RTFKT x TM RNBW FLOWER PFA,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU OCTOPUS,0.0,,-0.0,Bubble,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15171,8,0.0,Human,0.0,PNK,0.0,FLOOR Tee,0.0,,-0.0,,-0.0,BLCK Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15172,10,0.0,Robot,0.0,,-0.0,BRWN Fur Coat,0.0,,-0.0,MK1,0.0,Bunny,0.0,,-0.0,,-0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
15173,8,0.0,Robot,0.0,,-0.0,V1 BLCK SKL GRL,0.0,RNBW G-Link,0.0,,-0.0,BLCK Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15174,10,0.0,Human,0.0,BLU,0.0,PURP CAMO PFA JCKT,0.0,,-0.0,,-0.0,NEON Cap,0.0,,-0.0,ICED GRILLZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15175,12,0.0,Human,0.0,BRWN,0.0,RD VARSITY JCKT,0.0,,-0.0,,-0.0,BLCK Cap,0.0,,-0.0,Cyber Jaw,0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
15176,12,0.0,Demon,0.0,,-0.0,STRIPE Tee,0.0,SLVR G-Link,0.0,,-0.0,BLND Curtains,0.0,,-0.0,ROBO,0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
15177,8,0.0,Robot,0.0,,-0.0,HVY MTL HOODIE,0.0,,-0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,GLD Round,0.0,,-0.0,,-0.0,,-0.0,0.0
15178,12,0.0,Human,0.0,AWAKEN,0.0,BLCK Jellyfish Tee,0.0,SLVR G-Link,0.0,MURAKAMI DRIP,0.0,BLCK Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15179,10,0.0,Robot,0.0,,-0.0,Blade Melt Tee,0.0,GLD G-Link,0.0,,-0.0,Brain Machine,0.0,,-0.0,ICED GRILLS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15180,12,0.0,Human,0.0,PNK,0.0,FLOOR Tee,0.0,PURP G-Link,0.0,,-0.0,WHT Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,VSN TAT,0.0,,-0.0,0.0
15181,12,0.0,Human,0.0,GRN,0.0,BLCK BNDN Shirt,0.0,GLD CBLE,0.0,,-0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,HRUS TAT,0.0,,-0.0,0.0
15182,10,0.0,Demon,0.0,,-0.0,CLNX HOODIE,0.0,,-0.0,,-0.0,CYBR DRDZ,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
15183,12,0.0,Human,0.0,,-0.0,WHT KBA JCKT,0.0,,-0.0,,-0.0,WHT BRDZ,0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,Cyber Eyes,0.0,11-11 TAT,0.0,,-0.0,0.0
15184,10,0.0,Robot,0.0,,-0.0,BLCK-BLK Waistcoat,0.0,,-0.0,MK1,0.0,BLND Curtains,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15185,12,0.0,Human,0.0,PNK-BLU,0.0,BLCK VARSITY JCKT,0.0,,-0.0,,-0.0,RD Hairclip,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,EKO TAT,0.0,,-0.0,0.0
15186,14,0.0,Demon,0.0,HALF-OPEN,0.0,WAGMI Tee,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,GOAT HRNZ,0.0,,-0.0,RD DRGN Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15187,6,0.0,Human,0.0,BLCK Surprised,0.0,PNK METAJACKET,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15188,10,0.0,Human,0.0,,-0.0,BLCK BKR JCKT,0.0,,-0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,Cyber Eyes,0.0,PROMO TAT,0.0,,-0.0,0.0
15189,10,0.0,Robot,0.0,,-0.0,RCS Tee,0.0,G-PDLCK,0.0,,-0.0,BRWN Unkept,0.0,,-0.0,Bamboo,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15190,6,0.0,Human,0.0,YLLW,0.0,BLU BLW UP JCKT,0.0,DRIP CHRM,0.0,,-0.0,BLU DRDZ,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15191,5,0.0,Demon,0.0,,-0.0,MONO Fur Coat,0.0,DRIP CHRM,0.0,,-0.0,PNK Shape Up,0.0,,-0.0,,-0.0,,-0.0,Eye Patch,0.0,,-0.0,,-0.0,0.0
15192,6,0.0,Human,0.0,BRWN,0.0,THRML PFA JCKT,0.0,,-0.0,GLD STONED,0.0,RD Pigtails,0.0,,-0.0,ARMRD Mutant,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15193,5,0.0,Robot,0.0,,-0.0,CAMO BBL Vest,0.0,Hi-TECH CBLE,0.0,,-0.0,WHT Turban,0.0,Sword,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15194,6,0.0,Robot,0.0,,-0.0,RTFKT x TM RNBW FLOWER PFA,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK Unkept,0.0,,-0.0,GLD GRILLS,0.0,,-0.0,Eye Patch,0.0,,-0.0,,-0.0,0.0
15195,4,0.0,Alien,0.0,,-0.0,PURP KBA JCKT,0.0,RBY Two Piece,0.0,,-0.0,MEDUZA,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15196,5,0.0,Human,0.0,PNK-BLU,0.0,V3 WHT SKL GRL,0.0,MRBLE G-Link,0.0,,-0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15197,6,0.0,Human,0.0,CLSD YLLW,0.0,GRN Fur Coat,0.0,CYN CBLE,0.0,,-0.0,CYBR DRDZ,0.0,,-0.0,Pilot Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15198,6,0.0,Angel,0.0,,-0.0,PURP CAMO PFA JCKT,0.0,MRBLE G-Link,0.0,,-0.0,BLND Quiff,0.0,,-0.0,Angry,0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
15199,6,0.0,Demon,0.0,,-0.0,JELLYFISH BLW UP JCKT,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,GOAT HRNZ,0.0,,-0.0,Gas Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15200,6,0.0,Human,0.0,BLCK Surprised,0.0,BLCK Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK-GLD Turban,0.0,,-0.0,SPIDERZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15201,4,0.0,Robot,0.0,,-0.0,PNK ORNG Fur Coat,0.0,CYN CBLE,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15202,5,0.0,Human,0.0,WIDE-OPEN,0.0,CLNX Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,LoneSome Cowboy,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15203,4,0.0,Robot,0.0,,-0.0,SD Tee,0.0,,-0.0,MK1,0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15204,4,0.0,Robot,0.0,,-0.0,BLU Waistcoat,0.0,Hi-TECH CBLE,0.0,,-0.0,BLCK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15205,5,0.0,Robot,0.0,,-0.0,RTFKT CHROME Tee,0.0,GLD CBLE,0.0,,-0.0,PNK Curtains,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15206,6,0.0,Human,0.0,BLU-PURP,0.0,WAGMI Tee,0.0,ICED G-Link,0.0,,-0.0,BLCK Stylish,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15207,3,0.0,Angel,0.0,,-0.0,PNK Fur Coat,0.0,,-0.0,,-0.0,GRN Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15208,5,0.0,Human,0.0,GRN,0.0,CLNX Tee,0.0,RBY Two Piece,0.0,,-0.0,BLU MoHWK,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15209,4,0.0,Human,0.0,BRWN,0.0,SD Tee,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15210,4,0.0,Angel,0.0,,-0.0,GRN Fur Coat,0.0,,-0.0,,-0.0,GRN BWLCUT,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
15211,6,0.0,Human,0.0,PURP,0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,BLU MoHWK,0.0,,-0.0,,-0.0,,-0.0,Cyborg V2,0.0,SKULL WEBZ TAT,0.0,,-0.0,0.0
15212,5,0.0,Robot,0.0,,-0.0,GRN HAWAIIAN Shirt,0.0,SLVR G-Link,0.0,,-0.0,PNK Shape Up,0.0,Deity Arms,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15213,6,0.0,Human,0.0,BLU CRYSTL,0.0,BLU Waistcoat,0.0,,-0.0,,-0.0,,-0.0,,-0.0,Alien,0.0,SLVR Round,0.0,Assault Glasses,0.0,,-0.0,,-0.0,0.0
15214,4,0.0,Robot,0.0,,-0.0,CLNX FRSH Shirt,0.0,,-0.0,MK1,0.0,BLND Quiff,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15215,4,0.0,Demon,0.0,,-0.0,PNK BBL Vest,0.0,,-0.0,,-0.0,MEDUZA,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15216,8,0.0,Human,0.0,YLLW,0.0,CLNX Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,RD DRDZ,0.0,,-0.0,Organism M78.8,0.0,,-0.0,BILLIONAIRE,0.0,SMLY TAT,0.0,,-0.0,0.0
15217,6,0.0,Human,0.0,CLSD BRWN,0.0,BLCK BNDN Shirt,0.0,ICED G-Link,0.0,,-0.0,,-0.0,,-0.0,,-0.0,SLVR Round,0.0,,-0.0,Sword VSN  TAT,0.0,,-0.0,0.0
15218,3,0.0,Demon,0.0,,-0.0,BLCK TCTL Vest,0.0,,-0.0,,-0.0,Open Skull Helmet,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15219,5,0.0,Human,0.0,BRWN,0.0,SD Tee,0.0,RBY CBLE,0.0,,-0.0,NEON Cap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15220,4,0.0,Robot,0.0,,-0.0,Space PFA JCKT,0.0,CYN Two Piece,0.0,,-0.0,,-0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15221,4,0.0,Human,0.0,PURP,0.0,PNK POLO,0.0,,-0.0,,-0.0,WHT 2 Horns,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15222,7,0.0,Human,0.0,CLSD PNK-BLU,0.0,CLNX FRSH Shirt,0.0,Hi-TECH CBLE,0.0,,-0.0,GOAT HRNS,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,STARZ TAT,0.0,,-0.0,0.0
15223,6,0.0,Human,0.0,CLSD PURP,0.0,GM MONO HOODIE,0.0,PURP ZK-BEADZ,0.0,,-0.0,RD Braid,0.0,,-0.0,,-0.0,,-0.0,,-0.0,BCODE TAT,0.0,,-0.0,0.0
15224,4,0.0,Human,0.0,CLSD BRWN,0.0,BLU HAWAIIAN Shirt,0.0,,-0.0,,-0.0,BLCK Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15225,3,0.0,Robot,0.0,,-0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,YU-RD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15226,5,0.0,Demon,0.0,,-0.0,BLCK-BLK Waistcoat,0.0,,-0.0,ICE,0.0,WHT Curtains,0.0,,-0.0,Pilot Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15227,5,0.0,Robot,0.0,,-0.0,BLU PURP BNDN Shirt,0.0,RBY CBLE,0.0,MK1,0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15228,7,0.0,Robot,0.0,,-0.0,GRY UNDRWRLD Uniform,0.0,,-0.0,MURAKAMI DRIP,0.0,BLND Hairclip,0.0,GRY UNDRWRLD WINGZ,0.0,Jagged RNBW,0.0,,-0.0,Cyborg V1,0.0,,-0.0,,-0.0,0.0
15229,8,0.0,Angel,0.0,SPINNING,0.0,WHT PNK Fur Coat,0.0,DRIP CHRM,0.0,MURAKAMI DRIP,0.0,PNK Hiropon,0.0,Robotic Arms,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15230,7,0.0,Human,0.0,SPINNING,0.0,SD Tee,0.0,GPURP Two Piece,0.0,MURAKAMI DRIP,0.0,WHT OCTOPUS,0.0,Robotic Arms,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15231,7,0.0,Robot,0.0,,-0.0,JS Tee,0.0,GLD CBLE,0.0,MURAKAMI DRIP,0.0,PNK MoHWK,0.0,PNK UNDRWRLD WINGZ,0.0,Ghost,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15232,3,0.0,Robot,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,,-0.0,,-0.0,YU-BLCK,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15233,4,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,,-0.0,,-0.0,BLU Head Scarf,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15234,8,0.0,Angel,0.0,AWAKEN,0.0,STRIPE Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,GRN DRDZ,0.0,GRY UNDRWRLD WINGZ,0.0,Jagged RNBW,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15235,6,0.0,Human,0.0,PURP,0.0,CLNX FRSH Shirt,0.0,,-0.0,,-0.0,Brain Machine,0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,,-0.0,TRi HRUS TAT,0.0,,-0.0,0.0
15236,5,0.0,Human,0.0,CLSD GRN,0.0,JS HOODIE,0.0,,-0.0,,-0.0,BLND Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi War TAT,0.0,,-0.0,0.0
15237,6,0.0,Human,0.0,BLU-PURP,0.0,FRSH Shirt,0.0,,-0.0,,-0.0,PIRATE,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,11-11 TAT,0.0,,-0.0,0.0
15238,5,0.0,Demon,0.0,,-0.0,BRED KBA JCKT,0.0,,-0.0,,-0.0,GRN Stylish,0.0,Deity Arms,0.0,WZRD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15239,3,0.0,Robot,0.0,,-0.0,GM MONO HOODIE,0.0,,-0.0,,-0.0,Bunny,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15240,5,0.0,Human,0.0,BLU,0.0,JS Tee,0.0,,-0.0,,-0.0,BRWN 2 Horns,0.0,,-0.0,,-0.0,,-0.0,,-0.0,WEBZ TAT,0.0,,-0.0,0.0
15241,6,0.0,Human,0.0,PNK-BLU,0.0,BLCK VARSITY JCKT,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,Glass X,0.0,WARNING TAT,0.0,,-0.0,0.0
15242,7,0.0,Human,0.0,PURP,0.0,RFX Tee,0.0,GLD CBLE,0.0,,-0.0,BLCK Soundwave,0.0,,-0.0,Cyber Jaw,0.0,,-0.0,,-0.0,11-11 TAT,0.0,,-0.0,0.0
15243,4,0.0,Human,0.0,BLU,0.0,BLU Tech JCKT,0.0,,-0.0,,-0.0,Bunny,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
15244,5,0.0,Angel,0.0,,-0.0,FRSH Shirt,0.0,,-0.0,Divine,0.0,PURP BRDZ,0.0,,-0.0,,-0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
15245,4,0.0,Robot,0.0,,-0.0,NEON HOODIE,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,,-0.0,,-0.0,3RD Eye,0.0,,-0.0,,-0.0,0.0
15246,6,0.0,Human,0.0,BLU,0.0,BLU HAWAIIAN Shirt,0.0,RBY Two Piece,0.0,,-0.0,BRWN Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,WEBZ TAT,0.0,,-0.0,0.0
15247,4,0.0,Human,0.0,PNK-BLU,0.0,Blade Melt Tee,0.0,,-0.0,,-0.0,BRWN Floral Wreath,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
